"X","RMS.CDW.ID","General.Offense.Number","Offense.Code","Offense.Code.Extension","Offense.Type","Summary.Offense.Code","Summarized.Offense.Description","Date.Reported","Occurred.Date.or.Date.Range.Start","Occurred.Date.Range.End","Hundred.Block.Location","District.Sector","Zone.Beat","Census.Tract.2000","Longitude","Latitude","Location","Month","Year","Neighborhood"
231769,1296201,2017374450,"2902",0,"PROPERTY DAMAGE-RESIDENTIAL","2900","PROPERTY DAMAGE","10/08/2017 12:06:00 PM","10/08/2017 03:25:00 AM","","49XX BLOCK OF LEWIS PL SW","W","W2","10500.5016",-122.387825012,47.558097839,"(47.558097839, -122.387825012)",10,2017,"Seaview"
231770,1296202,2017375348,"2599",0,"COUNTERFEIT","2500","COUNTERFEIT","10/09/2017 08:28:00 AM","10/09/2017 08:28:00 AM","","84XX BLOCK OF AURORA AV N","J","J3","2700.4003",-122.344520569,47.690200806,"(47.690200806, -122.344520569)",10,2017,"Greenwood"
231771,1296203,2017375583,"2599",0,"COUNTERFEIT","2500","COUNTERFEIT","10/09/2017 12:09:00 PM","10/07/2017 12:00:00 PM","","26XX BLOCK OF SW BARTON ST","F","F2","11402.1028",-122.36730957,47.521026611,"(47.521026611, -122.36730957)",10,2017,"Roxhill"
231772,1296204,2017375950,"2305",0,"THEFT-CARPROWL","2300","CAR PROWL","10/09/2017 05:00:00 PM","10/09/2017 05:00:00 PM","","8XX BLOCK OF TERRY AV N","D","D3","6600.1031",-122.337112427,47.626644135,"(47.626644135, -122.337112427)",10,2017,"South Lake Union"
231773,1296205,2017375831,"2305",0,"THEFT-CARPROWL","2300","CAR PROWL","10/09/2017 03:23:00 PM","10/09/2017 01:00:00 AM","10/09/2017 09:00:00 AM","25XX BLOCK OF 14 AV S","R","R1","10002.2024",-122.314720154,47.580245972,"(47.580245972, -122.314720154)",10,2017,"North Beacon Hill"
231774,1296206,2017376156,"5015",1,"WARRARR-FELONY","5000","WARRANT ARREST","10/09/2017 10:37:00 PM","10/09/2017 08:36:00 PM","","8XX BLOCK OF N 127 ST","N","N2","402.2003",-122.346542358,47.721393585,"(47.721393585, -122.346542358)",10,2017,"Bitter Lake"
231775,1296207,2017370352,"2305",0,"THEFT-CARPROWL","2300","CAR PROWL","10/05/2017 12:54:00 PM","10/05/2017 12:15:00 PM","10/05/2017 12:54:00 PM","38XX BLOCK OF DISCOVERY PARK BV","Q","Q1","5700.1040",-122.40460968,47.658325195,"(47.658325195, -122.40460968)",10,2017,"Magnolia"
231776,1296208,2017374885,"2599",0,"COUNTERFEIT","2500","COUNTERFEIT","10/08/2017 07:35:00 PM","10/08/2017 07:35:00 PM","","14XX BLOCK OF S LANE ST","G","G3","9000.2033",-122.313438416,47.596652985,"(47.596652985, -122.313438416)",10,2017,"Little Saigon"
231777,1296209,2017375836,"2903",0,"PROPERTY DAMAGE-NON RESIDENTIA","2900","PROPERTY DAMAGE","10/09/2017 07:30:00 PM","10/05/2017 09:00:00 PM","10/09/2017 02:00:00 PM","10XX BLOCK OF S JACKSON ST","G","G1","9100.1004",-122.31842804,47.599185944,"(47.599185944, -122.31842804)",10,2017,"Little Saigon"
231778,1296210,2017371790,"2399",3,"THEFT-OTH","2300","OTHER PROPERTY","10/06/2017 01:30:00 PM","10/06/2017 01:30:00 PM","","8XX BLOCK OF HOWELL ST","M","M2","7300.3030",-122.333648682,47.614452362,"(47.614452362, -122.333648682)",10,2017,"Denny Triangle"
231779,1296211,2017371920,"2305",0,"THEFT-CARPROWL","2300","CAR PROWL","10/06/2017 02:12:00 PM","10/06/2017 02:12:00 PM","","96XX BLOCK OF COLLEGE WY N","N","N3","1900.1021",-122.33505249,47.698677063,"(47.698677063, -122.33505249)",10,2017,"North College Park"
231780,1296212,2017375857,"X",47,"PROPERTY FOUND","X","STOLEN PROPERTY","10/09/2017 03:43:00 PM","10/09/2017 03:30:00 PM","","S STATE ST / 22 AV S","R","R2","9400.2047",-122.303863525,47.587722778,"(47.587722778, -122.303863525)",10,2017,"Atlantic"
231782,1296214,2017375394,"1204",0,"ROBBERY-STREET-GUN","1200","ROBBERY","10/09/2017 09:15:00 AM","10/09/2017 09:15:00 AM","","44XX BLOCK OF 52 AV NE","U","U3","4100.3024",-122.271965027,47.660682678,"(47.660682678, -122.271965027)",10,2017,"Laurelhurst"
231783,1296215,2017375490,"2303",0,"THEFT-SHOPLIFT","2300","SHOPLIFTING","10/09/2017 12:37:00 PM","10/09/2017 10:47:00 AM","","4XX BLOCK OF PINE ST","M","M2","8100.2000",-122.33731842,47.611320496,"(47.611320496, -122.33731842)",10,2017,"Downtown"
231784,1296216,2017909180,"2305",0,"THEFT-CARPROWL","2300","CAR PROWL","10/09/2017 01:13:00 PM","09/25/2017 10:00:00 PM","09/26/2017 06:00:00 AM","5XX BLOCK OF N 77 ST","J","J3","2800.1013",-122.351150513,47.684753418,"(47.684753418, -122.351150513)",10,2017,"Greenwood"
231785,1296217,2017909163,"2305",0,"THEFT-CARPROWL","2300","CAR PROWL","10/09/2017 06:31:00 AM","10/08/2017 08:00:00 PM","10/09/2017 05:15:00 AM","52XX BLOCK OF 16 AV NE","U","U1","4400.3004",-122.310760498,47.667480469,"(47.667480469, -122.310760498)",10,2017,"University District"
231786,1296218,2017375905,"2399",1,"THEFT-BICYCLE","2300","BIKE THEFT","10/09/2017 06:09:00 PM","10/09/2017 04:21:00 PM","","15XX BLOCK OF ALASKAN WY","M","M1","8100.1013",-122.343269348,47.608207703,"(47.608207703, -122.343269348)",10,2017,"Waterfront"
231787,1296219,2017375914,"X",47,"PROPERTY FOUND","X","STOLEN PROPERTY","10/09/2017 09:44:00 PM","10/09/2017 04:28:00 PM","","26XX BLOCK OF CALIFORNIA AV SW","W","W1","9800.1020",-122.386581421,47.580253601,"(47.580253601, -122.386581421)",10,2017,"Admiral"
231790,1296222,2017370574,"2903",0,"PROPERTY DAMAGE-NON RESIDENTIA","2900","PROPERTY DAMAGE","10/05/2017 03:19:00 PM","10/05/2017 03:19:00 PM","","YESLER WY / I5","G","G1","8500.3003",-122.324516296,47.601707458,"(47.601707458, -122.324516296)",10,2017,"Yesler Terrace"
231791,1296223,2017368879,"X",46,"PROP RECOVERED-OTHER AGENCY","X","RECOVERED PROPERTY","10/04/2017 12:07:00 PM","10/04/2017 12:07:00 PM","","18XX BLOCK OF S WELLER ST","G","G3","9000.2030",-122.307670593,47.597480774,"(47.597480774, -122.307670593)",10,2017,"Jackson Place"
231792,1296224,2017369473,"2903",0,"PROPERTY DAMAGE-NON RESIDENTIA","2900","PROPERTY DAMAGE","10/04/2017 09:03:00 PM","10/04/2017 07:00:00 PM","","23XX BLOCK OF ARBORETUM DR E","C","C2","6200.1047",-122.294624329,47.634147644,"(47.634147644, -122.294624329)",10,2017,"Broadmoor"
231793,1296225,2017369621,"X",21,"DISTURBANCE-OTH","X","DISTURBANCE","10/04/2017 11:17:00 PM","10/04/2017 09:47:00 PM","","26XX BLOCK OF S DEARBORN ST","G","G3","8900.4011",-122.298171997,47.595535278,"(47.595535278, -122.298171997)",10,2017,"Judkins Park"
231794,1296226,2017909046,"2305",0,"THEFT-CARPROWL","2300","CAR PROWL","10/04/2017 11:28:00 PM","10/04/2017 09:15:00 AM","10/04/2017 07:15:00 PM","24XX BLOCK OF DELMAR DR E","C","C2","6100.2019",-122.317550659,47.642326355,"(47.642326355, -122.317550659)",10,2017,"Montlake"
231795,1296227,2017369250,"2204",0,"BURGLARY-NOFORCE-RES","2200","BURGLARY","10/04/2017 04:22:00 PM","09/01/2007 12:00:00 AM","10/04/2017 04:22:00 PM","4XX BLOCK OF E REPUBLICAN ST","E","E1","7401.4002",-122.325950623,47.623134613,"(47.623134613, -122.325950623)",10,2017,"Capitol Hill"
231796,1296228,2017369610,"2308",0,"THEFT-BUILDING","2300","OTHER PROPERTY","10/04/2017 09:44:00 PM","10/04/2017 02:00:00 PM","10/04/2017 06:00:00 PM","14XX BLOCK OF SUMMIT AV","E","E3","8400.1011",-122.325508118,47.61353302,"(47.61353302, -122.325508118)",10,2017,"First Hill"
231797,1296229,2017369224,"5707",0,"TRESPASS","5700","TRESPASS","10/04/2017 04:06:00 PM","10/04/2017 04:06:00 PM","","4XX BLOCK OF SUMMIT AV E","E","E1","7401.4001",-122.325309753,47.622562408,"(47.622562408, -122.325309753)",10,2017,"Capitol Hill"
231798,1296230,2017368570,"X",21,"DISTURBANCE-OTH","X","DISTURBANCE","10/04/2017 08:34:00 AM","10/04/2017 05:30:00 AM","","16XX BLOCK OF S LANE ST","G","G3","9000.2031",-122.310279846,47.59664917,"(47.59664917, -122.310279846)",10,2017,"Jackson Place"
231799,1296231,2017909029,"2305",0,"THEFT-CARPROWL","2300","CAR PROWL","10/04/2017 01:51:00 PM","10/03/2017 10:00:00 PM","10/04/2017 11:30:00 AM","15XX BLOCK OF BELLEVUE AV","E","E3","8400.3004",-122.326812744,47.614654541,"(47.614654541, -122.326812744)",10,2017,"Capitol Hill"
231800,1296232,2017369519,"X",21,"DISTURBANCE-OTH","X","DISTURBANCE","10/04/2017 08:28:00 PM","10/04/2017 08:21:00 PM","","14XX BLOCK OF 11 AV","E","E2","7500.4017",-122.318130493,47.613513947,"(47.613513947, -122.318130493)",10,2017,"Capitol Hill"
231801,1296233,2017368602,"5707",0,"TRESPASS","5700","TRESPASS","10/04/2017 07:57:00 AM","10/04/2017 07:57:00 AM","","16XX BLOCK OF E OLIVE WY","E","E1","7402.1006",-122.324829102,47.619274139,"(47.619274139, -122.324829102)",10,2017,"Capitol Hill"
231802,1296234,2017368675,"5707",0,"TRESPASS","5700","TRESPASS","10/04/2017 09:17:00 AM","10/04/2017 09:17:00 AM","","17XX BLOCK OF SUMMIT AV","E","E1","7402.3007",-122.325553894,47.617038727,"(47.617038727, -122.325553894)",10,2017,"Capitol Hill"
231804,1296236,2017368703,"2203",0,"BURGLARY-FORCE-NONRES","2200","BURGLARY","10/04/2017 09:40:00 AM","09/14/2017 01:00:00 PM","10/03/2017 03:00:00 PM","18XX BLOCK OF 12 AV","E","E2","7500.4001",-122.316902161,47.618183136,"(47.618183136, -122.316902161)",10,2017,"Capitol Hill"
231805,1296237,2017373991,"2903",0,"PROPERTY DAMAGE-NON RESIDENTIA","2900","PROPERTY DAMAGE","10/08/2017 12:10:00 AM","10/08/2017 12:10:00 AM","","UNIVERSITY WY NE / NE 43 ST","U","U2","5301.3008",-122.313171387,47.659793854,"(47.659793854, -122.313171387)",10,2017,"University District"
231806,1296238,2017909146,"2399",3,"THEFT-OTH","2300","OTHER PROPERTY","10/08/2017 12:05:00 PM","10/07/2017 02:00:00 PM","10/07/2017 03:00:00 PM","51XX BLOCK OF 25 AV NE","U","U3","4301.1003",-122.300613403,47.667121887,"(47.667121887, -122.300613403)",10,2017,"Ravenna"
231807,1296239,2017909168,"2305",0,"THEFT-CARPROWL","2300","CAR PROWL","10/09/2017 08:46:00 AM","10/08/2017 10:00:00 PM","10/09/2017 06:35:00 AM","45XX BLOCK OF 6 AV NW","B","B2","4800.4014",-122.364006042,47.661827087,"(47.661827087, -122.364006042)",10,2017,"West Woodland"
231808,1296240,2017375871,"1313",0,"ASSLT-NONAGG","1300","ASSAULT","10/09/2017 03:52:00 PM","10/09/2017 03:52:00 PM","","88XX BLOCK OF SEWARD PARK AV S","S","S2","11800.6014",-122.264595032,47.523880005,"(47.523880005, -122.264595032)",10,2017,"Dunlap"
231809,1296241,2017374779,"2399",3,"THEFT-OTH","2300","OTHER PROPERTY","10/08/2017 05:39:00 PM","10/08/2017 05:30:00 PM","","27XX BLOCK OF E MADISON ST","C","C2","7700.2010",-122.296852112,47.623031616,"(47.623031616, -122.296852112)",10,2017,"Madison Valley"
231810,1296242,2017375775,"X",21,"DISTURBANCE-OTH","X","DISTURBANCE","10/09/2017 02:58:00 PM","10/06/2017 08:00:00 PM","10/07/2017 01:30:00 AM","12 AV S / S DONOVAN ST","F","F3","11200.3008",-122.317604065,47.525596619,"(47.525596619, -122.317604065)",10,2017,"South Park"
231811,1296243,2017374427,"2305",0,"THEFT-CARPROWL","2300","CAR PROWL","10/08/2017 11:37:00 AM","10/07/2017 08:00:00 PM","10/08/2017 11:00:00 AM","5XX BLOCK OF N 102 ST","J","J1","1701.3010",-122.351806641,47.702899933,"(47.702899933, -122.351806641)",10,2017,"Greenwood"
231812,1296244,2017375576,"5016",1,"VIOL-COURT ORDER","5000","VIOLATION OF COURT ORDER","10/09/2017 12:01:00 PM","09/26/2017 01:22:00 PM","","11XX BLOCK OF 16 AV E","C","C1","6400.2004",-122.311248779,47.629676819,"(47.629676819, -122.311248779)",10,2017,"Capitol Hill"
231813,1296245,2017375672,"2903",0,"PROPERTY DAMAGE-NON RESIDENTIA","2900","PROPERTY DAMAGE","10/09/2017 01:13:00 PM","10/09/2017 08:25:00 AM","10/09/2017 08:27:00 AM","125XX BLOCK OF AURORA AV N","N","N2","402.2004",-122.344947815,47.720481873,"(47.720481873, -122.344947815)",10,2017,"Haller Lake"
231814,1296246,2017375966,"X",48,"PROPERTY LOST","X","LOST PROPERTY","10/09/2017 05:21:00 PM","10/09/2017 02:30:00 PM","10/09/2017 02:35:00 PM","5XX BLOCK OF S LANDER ST","O","O1","9300.3011",-122.327072144,47.579811096,"(47.579811096, -122.327072144)",10,2017,"Industrial District"
231815,1296247,2017373886,"2903",0,"PROPERTY DAMAGE-NON RESIDENTIA","2900","PROPERTY DAMAGE","10/07/2017 10:22:00 PM","10/07/2017 10:22:00 PM","","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313224792,47.6575737,"(47.6575737, -122.313224792)",10,2017,"University District"
231816,1296248,2017909147,"2305",0,"THEFT-CARPROWL","2300","CAR PROWL","10/08/2017 12:33:00 PM","10/08/2017 09:25:00 AM","10/08/2017 12:00:00 PM","LINDEN AV N / N 91 ST","N","N3","1800.3007",-122.347267151,47.694915771,"(47.694915771, -122.347267151)",10,2017,"Greenwood"
231817,1296249,2017909158,"2305",0,"THEFT-CARPROWL","2300","CAR PROWL","10/08/2017 04:48:00 PM","10/07/2017 10:00:00 PM","10/08/2017 08:00:00 AM","36XX BLOCK OF PALATINE AV N","B","B2","4800.3054",-122.356590271,47.653438568,"(47.653438568, -122.356590271)",10,2017,"Fremont"
231818,1296250,2017909169,"2305",0,"THEFT-CARPROWL","2300","CAR PROWL","10/09/2017 09:16:00 AM","10/09/2017 01:00:00 AM","10/09/2017 08:55:00 AM","135XX BLOCK OF BURKE AV N","N","N2","600.1000",-122.33556366,47.72776413,"(47.72776413, -122.33556366)",10,2017,"Haller Lake"
231819,1296251,2017375967,"4899",0,"OBSTRUCT","4800","OBSTRUCT","10/09/2017 05:21:00 PM","10/09/2017 05:21:00 PM","","10XX BLOCK OF S CLOVERDALE ST","F","F3","11200.3007",-122.31893158,47.526454926,"(47.526454926, -122.31893158)",10,2017,"South Park"
231820,1296252,2017374448,"2305",0,"THEFT-CARPROWL","2300","CAR PROWL","10/08/2017 11:57:00 AM","10/07/2017 11:59:00 PM","10/08/2017 09:00:00 AM","3XX BLOCK OF 26 AV E","C","C2","7700.2008",-122.298774719,47.623126984,"(47.623126984, -122.298774719)",10,2017,"Madison Valley"
231821,1296253,2017374349,"5707",0,"TRESPASS","5700","TRESPASS","10/08/2017 10:05:00 AM","10/08/2017 10:05:00 AM","","7XX BLOCK OF MINOR AV","E","E3","8500.2001",-122.322395325,47.608016968,"(47.608016968, -122.322395325)",10,2017,"First Hill"
231822,1296254,2017374547,"2305",0,"THEFT-CARPROWL","2300","CAR PROWL","10/08/2017 07:07:00 PM","10/05/2017 04:00:00 PM","10/08/2017 12:00:00 AM","110XX BLOCK OF GREENWOOD AV N","N","N1","1400.1012",-122.355484009,47.709621429,"(47.709621429, -122.355484009)",10,2017,"Broadview"
231823,1296255,2017374432,"2305",0,"THEFT-CARPROWL","2300","CAR PROWL","10/08/2017 11:42:00 AM","10/08/2017 04:00:00 AM","10/08/2017 10:00:00 AM","141XX BLOCK OF AURORA AV N","N","N2","401.1006",-122.345069885,47.731674194,"(47.731674194, -122.345069885)",10,2017,"Haller Lake"
231824,1296256,2017375369,"2399",1,"THEFT-BICYCLE","2300","BIKE THEFT","10/09/2017 08:46:00 AM","10/09/2017 08:46:00 AM","","107XX BLOCK OF ROOSEVELT WY NE","L","L2","1200.2",-122.317817688,47.706283569,"(47.706283569, -122.317817688)",10,2017,"Maple Leaf"
231825,1296257,2017374645,"2202",0,"BURGLARY-FORCE-RES","2200","BURGLARY","10/08/2017 04:24:00 PM","10/08/2017 12:00:00 AM","10/08/2017 08:00:00 AM","55XX BLOCK OF 34 AV NE","U","U3","4200.5023",-122.291435242,47.669418335,"(47.669418335, -122.291435242)",10,2017,"Ravenna"
231826,1296258,2017375197,"2903",0,"PROPERTY DAMAGE-NON RESIDENTIA","2900","PROPERTY DAMAGE","10/09/2017 04:20:00 AM","10/09/2017 04:20:00 AM","","WINSLOW PL N / N ALLEN PL","B","B3","5000.3012",-122.346679688,47.660564423,"(47.660564423, -122.346679688)",10,2017,"Fremont"
231827,1296259,2017374527,"2305",0,"THEFT-CARPROWL","2300","CAR PROWL","10/08/2017 01:22:00 PM","10/07/2017 02:00:00 PM","10/08/2017 01:00:00 PM","13XX BLOCK OF 6 AV","M","M3","8200.1021",-122.333099365,47.609653473,"(47.609653473, -122.333099365)",10,2017,"Downtown"
231828,1296260,2017375577,"2903",0,"PROPERTY DAMAGE-NON RESIDENTIA","2900","PROPERTY DAMAGE","10/09/2017 12:00:00 PM","10/08/2017 06:00:00 PM","10/09/2017 12:00:00 PM","1XX BLOCK OF 29 AV E","C","C3","7700.1019",-122.294799805,47.619529724,"(47.619529724, -122.294799805)",10,2017,"Madison Valley"
231829,1296261,2017375697,"2204",0,"BURGLARY-NOFORCE-RES","2200","BURGLARY","10/09/2017 01:32:00 PM","10/09/2017 01:32:00 PM","","50XX BLOCK OF 49 AV S","R","R3","10200.4008",-122.271560669,47.555965424,"(47.555965424, -122.271560669)",10,2017,"Lakewood"
231830,1296262,2017909141,"2305",0,"THEFT-CARPROWL","2300","CAR PROWL","10/08/2017 10:08:00 AM","10/08/2017 10:00:00 AM","10/08/2017 10:00:00 AM","39XX BLOCK OF 1 AV NW","B","B2","4800.3046",-122.357192993,47.654506683,"(47.654506683, -122.357192993)",10,2017,"Fremont"
231831,1296263,2017909143,"2316",0,"THEFT-MAIL","2300","MAIL THEFT","10/08/2017 11:48:00 AM","10/07/2017 11:00:00 PM","10/08/2017 05:00:00 AM","92XX BLOCK OF CYRUS AV NW","J","J1","1500.2004",-122.400245667,47.696212769,"(47.696212769, -122.400245667)",10,2017,"North Beach"
231832,1296264,2017909161,"X",48,"PROPERTY LOST","X","LOST PROPERTY","10/08/2017 09:32:00 PM","09/25/2017 10:30:00 AM","09/25/2017 01:00:00 PM","50XX BLOCK OF 25 AV NE","U","U3","4301.1010",-122.300712585,47.665332794,"(47.665332794, -122.300712585)",10,2017,"University District"
231833,1296265,2017374217,"2203",0,"BURGLARY-FORCE-NONRES","2200","BURGLARY","10/08/2017 06:42:00 AM","10/07/2017 06:30:00 PM","10/08/2017 06:00:00 AM","7XX BLOCK OF N 34 ST","B","B2","4900.2022",-122.348579407,47.649414063,"(47.649414063, -122.348579407)",10,2017,"Fremont"
231834,1296266,2017365069,"2404",1,"VEH-THEFT-AUTO","2400","VEHICLE THEFT","10/01/2017 10:48:00 AM","09/30/2017 06:00:00 PM","10/01/2017 09:00:00 AM","XX BLOCK OF E LYNN ST","D","D3","6600.2005",-122.327728271,47.639728546,"(47.639728546, -122.327728271)",10,2017,"Eastlake"
231835,1296267,2017909170,"2305",0,"THEFT-CARPROWL","2300","CAR PROWL","10/09/2017 09:42:00 AM","10/08/2017 02:25:00 PM","10/09/2017 08:45:00 AM","19XX BLOCK OF 25 AV E","C","C2","6200.1059",-122.300559998,47.636444092,"(47.636444092, -122.300559998)",10,2017,"Montlake"
231836,1296268,2017375650,"2305",0,"THEFT-CARPROWL","2300","CAR PROWL","10/09/2017 12:52:00 PM","10/09/2017 10:00:00 AM","10/09/2017 12:00:00 PM","123XX BLOCK OF 15 AV NE","L","L1","600.6000",-122.312644958,47.718509674,"(47.718509674, -122.312644958)",10,2017,"Pinehurst"
231837,1296269,2017374560,"2305",0,"THEFT-CARPROWL","2300","CAR PROWL","10/08/2017 06:29:00 PM","10/08/2017 01:00:00 AM","10/08/2017 09:00:00 AM","77XX BLOCK OF 16 AV NE","U","U1","2600.1016",-122.311058044,47.685771942,"(47.685771942, -122.311058044)",10,2017,"Roosevelt"
231838,1296270,2017375524,"2903",0,"PROPERTY DAMAGE-NON RESIDENTIA","2900","PROPERTY DAMAGE","10/09/2017 11:28:00 AM","10/09/2017 07:50:00 AM","10/09/2017 09:20:00 AM","54XX BLOCK OF FAUNTLEROY WY SW","W","W2","10500.2016",-122.381622314,47.552928925,"(47.552928925, -122.381622314)",10,2017,"Fairmount Park"
231839,1296271,2017375155,"2903",0,"PROPERTY DAMAGE-NON RESIDENTIA","2900","PROPERTY DAMAGE","10/09/2017 02:26:00 AM","10/09/2017 02:26:00 AM","","41XX BLOCK OF 12 AV NE","U","U2","5301.4002",-122.315536499,47.657604218,"(47.657604218, -122.315536499)",10,2017,"University District"
231840,1296272,2017376161,"1313",0,"ASSLT-NONAGG","1300","ASSAULT","10/09/2017 08:41:00 PM","10/09/2017 08:30:00 PM","10/09/2017 08:41:00 PM","1 AV / PIKE ST","M","M1","8100.3003",-122.340019226,47.608818054,"(47.608818054, -122.340019226)",10,2017,"Downtown"
231841,1296273,2017373527,"2399",1,"THEFT-BICYCLE","2300","BIKE THEFT","10/07/2017 06:06:00 PM","10/07/2017 04:56:00 PM","","55XX BLOCK OF 16 AV NE","U","U1","4400.1021",-122.310745239,47.668991089,"(47.668991089, -122.310745239)",10,2017,"University District"
231842,1296274,2017376334,"1313",0,"ASSLT-NONAGG","1300","ASSAULT","10/10/2017 01:10:00 AM","10/10/2017 12:38:00 AM","","ELLIOTT AV / WALL ST","D","D1","8002.2001",-122.350471497,47.613365173,"(47.613365173, -122.350471497)",10,2017,"Belltown"
231843,1296275,2017375815,"2903",0,"PROPERTY DAMAGE-NON RESIDENTIA","2900","PROPERTY DAMAGE","10/09/2017 03:10:00 PM","10/07/2017 11:30:00 PM","10/09/2017 03:00:00 PM","19XX BLOCK OF NE 135 ST","L","L1","200.4014",-122.308174133,47.726612091,"(47.726612091, -122.308174133)",10,2017,"Olympic Hills"
231844,1296276,2017375030,"2399",1,"THEFT-BICYCLE","2300","BIKE THEFT","10/08/2017 10:52:00 PM","10/08/2017 10:05:00 PM","10/08/2017 10:46:00 PM","3XX BLOCK OF NW 47 ST","B","B2","4800.4011",-122.36239624,47.662918091,"(47.662918091, -122.36239624)",10,2017,"West Woodland"
231845,1296277,2017375562,"2606",1,"FRAUD-CHECK","2600","FRAUD","10/09/2017 01:25:00 PM","11/06/2014 12:01:00 AM","07/31/2017 11:59:00 PM","17XX BLOCK OF 7 AV","M","M2","7300.3029",-122.334716797,47.613098145,"(47.613098145, -122.334716797)",10,2017,"Downtown"
231846,1296278,2017374586,"X",21,"DISTURBANCE-OTH","X","DISTURBANCE","10/08/2017 02:23:00 PM","10/07/2017 06:00:00 PM","","45XX BLOCK OF DELRIDGE WY SW","F","F1","9900.2013",-122.363121033,47.561988831,"(47.561988831, -122.363121033)",10,2017,"North Delridge"
231847,1296279,2017375833,"2202",0,"BURGLARY-FORCE-RES","2200","BURGLARY","10/09/2017 03:26:00 PM","09/28/2017 12:00:00 PM","10/02/2017 12:00:00 PM","84XX BLOCK OF LINDEN AV N","J","J3","2800.4001",-122.347213745,47.69020462,"(47.69020462, -122.347213745)",10,2017,"Greenwood"
231848,1296280,2017374767,"5309",0,"HARASSMENT","5300","THREATS","10/08/2017 05:19:00 PM","10/07/2017 12:00:00 AM","10/08/2017 12:00:00 AM","4XX BLOCK OF STEWART ST","M","M2","7200.1065",-122.338302612,47.612625122,"(47.612625122, -122.338302612)",10,2017,"Belltown"
231849,1296281,2017375467,"2903",0,"PROPERTY DAMAGE-NON RESIDENTIA","2900","PROPERTY DAMAGE","10/09/2017 10:15:00 AM","10/09/2017 10:15:00 AM","","29XX BLOCK OF RAINIER AV S","R","R2","10001.1005",-122.297073364,47.576942444,"(47.576942444, -122.297073364)",10,2017,"North Beacon Hill"
231850,1296282,2017375473,"2203",0,"BURGLARY-FORCE-NONRES","2200","BURGLARY","10/09/2017 01:55:00 PM","10/06/2017 08:00:00 PM","10/09/2017 09:30:00 AM","7XX BLOCK OF TAYLOR AV N","Q","Q3","6700.2033",-122.346252441,47.625846863,"(47.625846863, -122.346252441)",10,2017,"Lower Queen Anne"
231851,1296283,2017375442,"2202",0,"BURGLARY-FORCE-RES","2200","BURGLARY","10/09/2017 05:04:00 PM","10/08/2017 07:00:00 PM","10/09/2017 09:00:00 AM","137XX BLOCK OF LAKE CITY WY NE","L","L3","100.2002",-122.292282104,47.729202271,"(47.729202271, -122.292282104)",10,2017,"Cedar Park"
231852,1296284,2017375962,"2202",0,"BURGLARY-FORCE-RES","2200","BURGLARY","10/09/2017 08:43:00 PM","10/09/2017 01:45:00 PM","10/09/2017 05:45:00 PM","57XX BLOCK OF S AUGUSTA ST","S","S3","11900.4007",-122.261711121,47.50018692,"(47.50018692, -122.261711121)",10,2017,"Rainier View"
